Gene,Percent Change,AbsoluteChange
YOR392W,58.82352941176408,58.82352941176408
YBR017C,-58.79396984924622,58.79396984924622
YNL043C,-58.75486381322953,58.75486381322953
YBR154C,-58.74439461883403,58.74439461883403
YMR130W,-58.73786407766972,58.73786407766972
YGR175C,-58.73786407766972,58.73786407766972
YPR100W,58.73015873015901,58.73015873015901
YOR345C,-58.69565217391312,58.69565217391312
YBR082C,-58.68544600938983,58.68544600938983
YLR272C,-58.64661654135339,58.64661654135339
YKR013W,-58.63453815261046,58.63453815261046
YGL099W,-58.62068965517238,58.62068965517238
YLR286C,-58.58585858585855,58.58585858585855
YNL208W,58.5714285714287,58.5714285714287
YGL237C,58.5714285714287,58.5714285714287
YLR055c,58.5714285714287,58.5714285714287
YHR033W,58.5714285714287,58.5714285714287
YBR162W-A,-58.57142857142852,58.57142857142852
YPR143W,-58.51528384279479,58.51528384279479
YIL012W,58.51063829787208,58.51063829787208
YBR065C,58.44155844155859,58.44155844155859
YKL212W,-58.37320574162674,58.37320574162674
YOR207C,-58.36909871244652,58.36909871244652
YDR387C,58.333333333333435,58.333333333333435
YIL130W,-58.3333333333333,58.3333333333333
YER082c,-58.33333333333329,58.33333333333329
YDR062W,-58.23293172690763,58.23293172690763
YOL098C,-58.21596244131467,58.21596244131467
YDR389W,-58.18181818181812,58.18181818181812
YHR204W,-58.139534883720934,58.139534883720934
YMR123W,-58.113207547169786,58.113207547169786
YPR160W,58.10810810810789,58.10810810810789
YJR092W,-58.008658008658145,58.008658008658145
YCR054C,-57.99086757990865,57.99086757990865
YDL219w,-57.99086757990865,57.99086757990865
YFR057W,-57.983193277310896,57.983193277310896
YLR143W,-57.97101449275351,57.97101449275351
YMR067C,-57.96460176991154,57.96460176991154
YNL308C,-57.9399141630903,57.9399141630903
YER113c,-57.92079207920777,57.92079207920777
YNL174W,-57.894736842105424,57.894736842105424
YLR296W,57.894736842105424,57.894736842105424
YKR101W,57.89473684210525,57.89473684210525
YDR508C,-57.84313725490197,57.84313725490197
YIL155C,57.83132530120437,57.83132530120437
YOR184W,-57.80590717299581,57.80590717299581
YOR193W,57.74647887323917,57.74647887323917
YBR042C,-57.720588235294144,57.720588235294144
YNL299W,-57.70750988142295,57.70750988142295
YHR143BW,-57.641921397380024,57.641921397380024
YHR098C,-57.641921397380024,57.641921397380024
YHR213W,57.62711864406814,57.62711864406814
YJL160C,-57.61316872427984,57.61316872427984
YOR326W,-57.60869565217395,57.60869565217395
YOR001W,-57.591623036649274,57.591623036649274
YIL096C,-57.58754863813225,57.58754863813225
YMR089C,57.57575757575817,57.57575757575817
YPR064W,57.57575757575757,57.57575757575757
YML045W,-57.534246575342415,57.534246575342415
YER129w,-57.52212389380542,57.52212389380542
YNL126W,-57.45614035087736,57.45614035087736
YNR029C,57.37704918032717,57.37704918032717
YOR089C,57.37704918032717,57.37704918032717
YKR098C,57.35294117647092,57.35294117647092
YPL243W,-57.34767025089612,57.34767025089612
YPR142C,-57.34597156398096,57.34597156398096
YNL113W,-57.322175732217595,57.322175732217595
YKL211C,-57.297297297297455,57.297297297297455
YPL163C,-57.286432160803905,57.286432160803905
YDR303C,-57.2192513368984,57.2192513368984
YFR047C,57.142857142857316,57.142857142857316
YOR113W,57.142857142857316,57.142857142857316
YLR023C,57.14285714285702,57.14285714285702
YOR216C,-57.02127659574467,57.02127659574467
YMR277W,-57.013574660633594,57.013574660633594
YNL108C,-57.00483091787445,57.00483091787445
YAL064W,56.97674418604664,56.97674418604664
YJL196C,-56.967213114754024,56.967213114754024
YBR005W,56.96202531645609,56.96202531645609
YHR117W,-56.95652173913045,56.95652173913045
YPL155C,56.94444444444463,56.94444444444463
YNL236W,-56.92883895131079,56.92883895131079
YNL154C,-56.90607734806622,56.90607734806622
YDR455C,56.89655172413751,56.89655172413751
YDR050C,-56.88073394495405,56.88073394495405
YLL004w,-56.846473029045576,56.846473029045576
YLR063W,-56.828193832599325,56.828193832599325
YIL144W,56.81818181818239,56.81818181818239
YPL263C,-56.80473372781064,56.80473372781064
YDR381W,-56.7567567567568,56.7567567567568
YLR161W,56.756756756756666,56.756756756756666
YDR101C,-56.741573033707894,56.741573033707894
YLR146C,-56.73469387755106,56.73469387755106
YHR209W,56.71641791044826,56.71641791044826
YDR495C,56.71641791044826,56.71641791044826
YLR068W,-56.640625000000014,56.640625000000014
YJL106W,56.626506024095946,56.626506024095946
YGL258W,56.56565656565646,56.56565656565646
YNR021W,-56.56108597285087,56.56108597285087
YML112W,56.52173913043481,56.52173913043481
YDR527W,-56.502242152466486,56.502242152466486
YPR136C,-56.502242152466486,56.502242152466486
YDL039c,-56.502242152466486,56.502242152466486
YAL013W,56.4814814814815,56.4814814814815
YKL015W,-56.481481481481374,56.481481481481374
YEL005c,56.410256410256146,56.410256410256146
YDR493W,56.410256410256146,56.410256410256146
YIL165C,56.410256410256146,56.410256410256146
YCL020W,-56.35359116022111,56.35359116022111
YCR026C,56.33802816901383,56.33802816901383
YHR202W,56.33802816901383,56.33802816901383
YMR021C,56.33802816901383,56.33802816901383
YLL011w,-56.331877729257606,56.331877729257606
YHL038C,56.321839080459476,56.321839080459476
YJL014W,-56.3157894736841,56.3157894736841
YIL074W,-56.31067961165041,56.31067961165041
YAL066W,56.25000000000044,56.25000000000044
YOR341W,-56.22119815668205,56.22119815668205
YCL060C,56.20437956204385,56.20437956204385
YPR041W,-56.185567010309136,56.185567010309136
YPR178W,56.164383561643895,56.164383561643895
YNL214W,56.164383561643895,56.164383561643895
YMR038C,-56.140350877193,56.140350877193
YHR170W,-56.074766355140106,56.074766355140106
YKL154W,-56.074766355140106,56.074766355140106
YML046W,-56.020942408376925,56.020942408376925
YPR155C,55.99999999999955,55.99999999999955
YGR127W,55.99999999999955,55.99999999999955
YDR276C,55.99999999999955,55.99999999999955
YDL049C,55.99999999999955,55.99999999999955
YHL028W,55.99999999999955,55.99999999999955
YBL079W,-55.96330275229376,55.96330275229376
YNL086W,55.952380952380935,55.952380952380935
YDR528W,-55.9471365638767,55.9471365638767
YGL039W,-55.89743589743593,55.89743589743593
YMR149W,-55.882352941176386,55.882352941176386
YJL193W,-55.882352941176386,55.882352941176386
YOR342C,-55.8685446009389,55.8685446009389
YLR397C,-55.8685446009389,55.8685446009389
YOR017W,55.84415584415606,55.84415584415606
YFR028C,-55.79399141630903,55.79399141630903
YCR043C,-55.769230769230724,55.769230769230724
YBR213W,55.76923076923066,55.76923076923066
YMR048W,55.76923076923066,55.76923076923066
YBR243C,-55.7522123893805,55.7522123893805
YCL009C,-55.74468085106381,55.74468085106381
YMR210W,55.737704918032385,55.737704918032385
YLR218C,55.71428571428595,55.71428571428595
YIR031C,55.670103092784075,55.670103092784075
YDR353W,-55.6650246305418,55.6650246305418
YHR025W,-55.66037735849048,55.66037735849048
YOR046C,-55.60975609756098,55.60975609756098
YLR417W,55.55555555555575,55.55555555555575
YOL130W,-55.55555555555569,55.55555555555569
YNL220W,-55.55555555555555,55.55555555555555
YBL101W-B,-55.49738219895271,55.49738219895271
YLR243W,-55.45851528384274,55.45851528384274
YGL016W,-55.4502369668245,55.4502369668245
YDR201W,55.421686746987554,55.421686746987554
YKL118W,55.421686746987554,55.421686746987554
YOL087C,55.40540540540532,55.40540540540532
YPL028W,-55.392156862745104,55.392156862745104
YKL099C,-55.392156862745104,55.392156862745104
YLR097C,55.384615384615564,55.384615384615564
YOR315W,-55.307262569832396,55.307262569832396
YJL116C,55.29411764705819,55.29411764705819
YNL120C,-55.2845528455285,55.2845528455285
YIL067C,55.26315789473678,55.26315789473678
YHR068W,-55.238095238095156,55.238095238095156
YOR286W,-55.23012552301254,55.23012552301254
YER075c,-55.19125683060104,55.19125683060104
YBL102W,55.172413793103345,55.172413793103345
YPL218W,-55.11811023622043,55.11811023622043
YKL192C,-55.11111111111116,55.11111111111116
YFR040W,55.072463768115945,55.072463768115945
YDR172W,-55.026455026454876,55.026455026454876
YLR405W,-54.99999999999996,54.99999999999996
YDL201w,-54.95495495495499,54.95495495495499
YGL182C,54.92957746478852,54.92957746478852
YGR259C,-54.91071428571431,54.91071428571431
YBR246W,-54.901960784313665,54.901960784313665
YCL062W,-54.850746268656735,54.850746268656735
YPL183C,-54.79999999999998,54.79999999999998
YPR056W,54.79452054794527,54.79452054794527
YHL013C,-54.77178423236507,54.77178423236507
YGL026C,-54.736842105263236,54.736842105263236
YPR172W,54.71698113207572,54.71698113207572
YJR075W,-54.67289719626186,54.67289719626186
YKR102W,54.666666666666345,54.666666666666345
YKL046C,-54.658385093167716,54.658385093167716
YOR277C,-54.6558704453441,54.6558704453441
YDL038c,-54.6296296296298,54.6296296296298
YPL204W,-54.58715596330278,54.58715596330278
YER026c,54.545454545455065,54.545454545455065
YCR030C,54.54545454545462,54.54545454545462
YIL024C,54.54545454545462,54.54545454545462
YBR205W,-54.54545454545451,54.54545454545451
YBR155W,-54.497354497354564,54.497354497354564
YJL168C,-54.460093896713815,54.460093896713815
YLL021w,-54.455445544554436,54.455445544554436
YGL042C,-54.42477876106192,54.42477876106192
YBR087W,-54.42477876106192,54.42477876106192
YNL049C,-54.42477876106192,54.42477876106192
YPR066W,54.41176470588266,54.41176470588266
YDL179w,-54.37788018433175,54.37788018433175
YPR190C,-54.37788018433175,54.37788018433175
YKL083W,-54.36893203883481,54.36893203883481
YAR042W,54.347826086956466,54.347826086956466
YMR213W,54.347826086956466,54.347826086956466
YPL266W,-54.339622641509436,54.339622641509436
YGL122C,-54.326923076923116,54.326923076923116
YPL246C,-54.316546762589994,54.316546762589994
YLR051C,-54.31472081218266,54.31472081218266
YPR119W,-54.28571428571445,54.28571428571445
YPL034W,-54.28571428571445,54.28571428571445
YHR108W,-54.255319148936245,54.255319148936245
YGL070C,-54.23728813559323,54.23728813559323
YJL212C,-54.21052631578942,54.21052631578942
YPL080C,-54.19161676646712,54.19161676646712
YLR226W,-54.18719211822653,54.18719211822653
YAL027W,54.166666666666764,54.166666666666764
YOL080C,-54.16666666666662,54.16666666666662
YKL190W,-54.090909090909044,54.090909090909044
YMR125W,-54.06698564593319,54.06698564593319
YDR318W,54.054054054054056,54.054054054054056
YLR260W,54.05405405405397,54.05405405405397
YOL109W,53.99999999999985,53.99999999999985
YNL121C,53.94736842105251,53.94736842105251
YDR475C,53.94736842105251,53.94736842105251
YMR051C,-53.92156862745083,53.92156862745083
YLR084C,-53.91705069124419,53.91705069124419
YLR431C,53.84615384615401,53.84615384615401
YDL195W,-53.84615384615387,53.84615384615387
YFR001W,-53.80434782608682,53.80434782608682
YGL202W,-53.8011695906434,53.8011695906434
YDR346C,-53.773584905660556,53.773584905660556
YDL096c,-53.76344086021507,53.76344086021507
YCRX21C,53.73134328358251,53.73134328358251
YJL076W,-53.69458128078804,53.69458128078804
YLL035W,-53.65853658536588,53.65853658536588
YLR042C,-53.603603603603645,53.603603603603645
YMR211W,-53.58851674641166,53.58851674641166
YGR141W,53.57142857142859,53.57142857142859
YPR103W,-53.52112676056341,53.52112676056341
YGR222W,53.521126760563234,53.521126760563234
YDL078C,53.521126760563234,53.521126760563234
YKL205W,-53.51351351351361,53.51351351351361
YIL035C,-53.47826086956522,53.47826086956522
YHR072W,-53.44827586206904,53.44827586206904
YNL153C,-53.42465753424656,53.42465753424656
YHR125W,53.42465753424654,53.42465753424654
YDR086C,-53.40314136125664,53.40314136125664
YNL085W,-53.36538461538475,53.36538461538475
YCRX04W,-53.36538461538475,53.36538461538475
YOR204W,53.333333333333336,53.333333333333336
YNL293W,53.333333333333,53.333333333333
YNL312W,-53.301886792452834,53.301886792452834
YEL003w,-53.271028037383196,53.271028037383196
YFR009W,-53.25443786982261,53.25443786982261
YKL073W,-53.25203252032523,53.25203252032523
YPR078C,53.24675324675341,53.24675324675341
YHL045W,53.24675324675341,53.24675324675341
YPL254W,-53.23383084577106,53.23383084577106
YLL043w,-53.201970443349786,53.201970443349786
YGL081W,53.16455696202564,53.16455696202564
YCR055C,-53.0516431924883,53.0516431924883
YBR077C,53.030303030303536,53.030303030303536
YGL003C,53.030303030303536,53.030303030303536
YMR097C,53.030303030303536,53.030303030303536
YJL025W,53.030303030303536,53.030303030303536
YDL145C,-52.97029702970304,52.97029702970304
YBR037C,52.94117647058856,52.94117647058856
YDL127w,-52.94117647058839,52.94117647058839
YGR261C,-52.91005291005303,52.91005291005303
YML031W,-52.91005291005303,52.91005291005303
YHR148W,-52.88461538461553,52.88461538461553
YDR175C,52.85714285714308,52.85714285714308
YLL039c,-52.85714285714286,52.85714285714286
YGL257C,-52.84974093264251,52.84974093264251
YLR357W,-52.84090909090896,52.84090909090896
YJR024C,-52.813852813852776,52.813852813852776
YGL075C,52.74725274725285,52.74725274725285
YPR079W,52.70270270270262,52.70270270270262
YDR432W,-52.69709543568458,52.69709543568458
YPL048W,-52.67857142857145,52.67857142857145
YNL149C,-52.657004830918005,52.657004830918005
YIL011W,-52.56410256410252,52.56410256410252
YIR001C,52.564102564102235,52.564102564102235
YMR255W,52.54237288135625,52.54237288135625
YDL150W,-52.534562211981516,52.534562211981516
YLR100W,-52.51396648044675,52.51396648044675
YER0871C,-52.50000000000007,52.50000000000007
YLR435W,-52.48868778280546,52.48868778280546
YDR427W,-52.46913580246918,52.46913580246918
YIL021W,-52.46636771300442,52.46636771300442
YAL049C,52.4590163934426,52.4590163934426
YDR215C,-52.43243243243263,52.43243243243263
YDR440W,-52.419354838709666,52.419354838709666
YGL029W,-52.38095238095234,52.38095238095234
YPL158C,-52.356020942408406,52.356020942408406
YER081w,52.30769230769249,52.30769230769249
YGR223C,52.27272727272775,52.27272727272775
YKR014C,52.23880597014969,52.23880597014969
YHR086W,52.23880597014969,52.23880597014969
YDR357C,52.23880597014969,52.23880597014969
YGL185C,52.23880597014969,52.23880597014969
YNL053W,-52.23214285714288,52.23214285714288
YBR127C,-52.22929936305718,52.22929936305718
YML127W,-52.1739130434782,52.1739130434782
YDR232W,52.11267605633778,52.11267605633778
YLR171W,52.11267605633778,52.11267605633778
YKL077W,-52.073732718893936,52.073732718893936
YKR095W,-52.073732718893936,52.073732718893936
YPR023C,52.05479452054792,52.05479452054792
YHL011C,-52.0202020202021,52.0202020202021
YJL178C,51.99999999999968,51.99999999999968
YMR023C,51.99999999999968,51.99999999999968
YDL003W,-51.92307692307689,51.92307692307689
YDL089w,51.89873417721566,51.89873417721566
YPL013C,51.89873417721566,51.89873417721566
YBR291C,-51.85185185185182,51.85185185185182
YML069W,-51.80722891566264,51.80722891566264
YLR008C,-51.792828685258996,51.792828685258996
YOL114C,51.76470588235248,51.76470588235248
YGR106C,-51.74825174825174,51.74825174825174
YDL122W,-51.724137931034456,51.724137931034456
YDR055w,51.72413793103375,51.72413793103375
YPR201W,51.68539325842725,51.68539325842725
YLR022C,-51.61290322580639,51.61290322580639
YPL146C,-51.59574468085114,51.59574468085114
YBL009W,-51.55555555555558,51.55555555555558
YGR191W,-51.54639175257722,51.54639175257722
YGL234W,-51.54639175257722,51.54639175257722
YPR193C,51.515151515152,51.515151515152
YOR198C,-51.51515151515168,51.51515151515168
YNL221C,-51.46443514644351,51.46443514644351
YGR240C,-51.46198830409341,51.46198830409341
YER041w,51.42857142857162,51.42857142857162
YPR027C,51.42857142857162,51.42857142857162
YBL071C,-51.41700404858294,51.41700404858294
YGL157W,-51.412429378531165,51.412429378531165
YER104w,-51.412429378531165,51.412429378531165
YCR026C,51.388888888889085,51.388888888889085
YDL042C,-51.37614678899084,51.37614678899084
YNL150W,-51.36612021857934,51.36612021857934
YBL051C,-51.282051282051334,51.282051282051334
YIL157C,51.28205128205104,51.28205128205104
YDL100c,-51.26903553299505,51.26903553299505
YIL142W,-51.26903553299505,51.26903553299505
YKR045C,-51.207729468598984,51.207729468598984
YGR204W,-51.204819277108506,51.204819277108506
YDR288W,51.19047619047606,51.19047619047606
YPL212C,-51.17370892018781,51.17370892018781
YDR183W,51.13636363636418,51.13636363636418
YLL024c,-51.13636363636371,51.13636363636371
YDL095W,-51.12359550561788,51.12359550561788
YKR012C,-51.086956521739104,51.086956521739104
YFL026W,-51.075268817204325,51.075268817204325
YGR200C,-51.075268817204325,51.075268817204325
YIL051C,-51.075268817204325,51.075268817204325
YOR287C,-51.02040816326547,51.02040816326547
YLL067C,-51.010101010101195,51.010101010101195
YIR021W,-50.99601593625499,50.99601593625499
YNL090W,-50.94339622641508,50.94339622641508
YOR261C,50.90909090909152,50.90909090909152
